song_name,song_id,artists,album,duration_ms,explicit,artist_id,num_of_artists,danceability,energy,loudness,speechiness,tempo,acousticness,key,liveness,mode,time_signature,valence,song_title_en,outcome
Afrikansk vin,6JE2KNDzCDvcKDXN0jEVTp,['Admiral P'],Selvtillit & tro,189386,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.870738,0.519934,-5.481,0.097117,109.307,0.065594,11,0.083404,1,5,0.653011,Afrikansk vin,0
Intro,0OQEbDJX7Cdp8n7wqcATAi,['Admiral P'],Selvtillit & tro,46066,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.667118,0.570997,-7.363,0.224686,163.99,0.49369,0,0.063453,1,4,0.714051,Intro,0
No Time,0Kw8oMqBX4NMUOTzoL5lQC,['Cali P'],Like a Lion (Original Soundtrack),196750,FALSE,3ecsQBXTAjmQyO3Nqq0KZV,1,0.659643,0.737479,-6.009,0.31682,98.039,0.054378,7,0.093574,1,4,0.691465,No Time,0
Vakker & søt,3jBjxZYTNnOFTKMz054Pva,['Admiral P'],Selvtillit & tro,184173,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.766339,0.780146,-3.96,0.151568,150.09,0.397329,7,0.146118,1,4,0.972651,Vakker & søt,0
DnF,5EMKS6mLi4JprJxy8IGdhT,"['P Reign', 'Drake', 'Future']",Dear America,205386,TRUE,0bdJZl7TDeiymDYzMJnVh2,3,0.703907,0.388043,-15.055,0.35938,77.089,0.095361,0,0.34394,0,4,0.623368,DnF,0
Selvtillit & tro,1g93b4gtoO5tBtJW8NYPIS,['Admiral P'],Selvtillit & tro,187386,FALSE,2P87oRX5tCFl1PYQRbPCPD,1,0.768225,0.86665,-3.607,0.115319,164.073,0.304551,7,0.306593,1,4,0.854108,Selvtillit & tro,0
One Heart - Extended,61BcHhuX1h6lqKiEaYEpWm,"['ItaloBrothers', 'Floorfilla', 'P. Moody']",One Heart,314076,FALSE,5nkYRuiIHg2xXHFC8bfosJ,3,0.821468,0.963904,-5.545,0.035983,129.969,0.015782,6,0.052976,1,4,0.908651,One Heart (feat. P. Moody) (Extended Mix),0
One Heart - Radio Edit,4HGYh7ImFLf8mShbWrSFQ1,"['ItaloBrothers', 'Floorfilla', 'P. Moody']",One Heart,200202,FALSE,5nkYRuiIHg2xXHFC8bfosJ,3,0.768851,0.892689,-5.09,0.035638,129.976,0.033838,6,0.06767,1,4,0.866544,One heart (feat. P. Moody) [Radio Edit],0
"O - Live At Royce Hall, Los Angeles",1ZAcQoFIdhYdKx8FaR4c3t,['Coldplay'],Ghost Stories Live 2014,336066,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.308268,0.364366,-12.183,0.030558,135.975,0.377601,7,0.931656,0,4,0.071734,"O (Live At Royce Hall, Los Angeles)",0
O Teu Toque,0IeZT9uoMS1ngWBMtaVSue,['Mona Nicastro'],Kizomba Mix,223680,FALSE,2UHbIBWBGC9hES26XQnmWn,1,0.468047,0.750074,-6.833,0.152431,175.675,0.032912,8,0.037411,0,4,0.444884,O Teu Toque,0
Ser Vår Kärlek Försvinna,7afpUwF5MJyo3gn0XHGf0j,"['O-Hund', 'Antonio D']",Ser Vår Kärlek Försvinna,259500,FALSE,6w5waykNLa0CSprI42WPLo,2,0.809433,0.696464,-4.837,0.373104,81.013,0.036018,1,0.064164,1,4,0.58547,Ser Vår Kärlek Försvinna,0
"Cassy O' - Live from Spotify, Stockholm",7bpkHC3s4wYbTmHINpeSqu,['George Ezra'],Wanted On Voyage,170493,FALSE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.343306,0.459836,-5.612,0.031008,98.382,0.808244,0,0.311448,1,4,0.353261,"Cassy O' - Live from Spotify, Stockholm",0
"Sweet Child O' Mine - feat. Myles Kennedy and The Conspirators; Live at Spotify, London",1BMDaiVYDREQnrQZA7Drpk,['Slash'],Spotify Sessions,396968,FALSE,4Cqia9vrAbm7ANXbJGXsTE,1,0.563129,0.536701,-5.732,0.034571,121.069,0.422,6,0.975674,1,4,0.321195,"Sweet Child O' Mine - feat. Myles Kennedy and The Conspirators; Live at Spotify, London",0
I Shot the Sheriff (feat. Karen O),1dInraEXOPCwgUeFDKA3qQ,"['N.A.S.A.', 'Karen O']",I Shot the Sheriff,240034,FALSE,07WjVPM79OGQLOZ1jfUVk9,2,0.677359,0.742918,-8.763,0.06686,104.985,0.000938,5,0.337073,0,4,0.683283,I Shot the Sheriff (feat. Karen O),0
Budapest - Live from Spotify Stockholm,4HqU80xAozomP0XtgxAu6w,['George Ezra'],Cassy O' (EP),209306,FALSE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.67751,0.290856,-10.339,0.043692,121.092,0.818024,4,0.706291,1,4,0.49711,Budapest - Live from Spotify Stockholm,0
Haffa Sig Lite,41iMCsDAqwtp7Giostn4TR,['Dash & Big O'],Haffa Sig Lite,188255,FALSE,7HCtVbdA2mu6xXpJRaansC,1,0.772222,0.834855,-1.279,0.204396,127.947,0.037657,8,0.644318,0,4,0.758751,Haffa Sig Lite,0
Cassy O',47npAmYQaQDQAeVzxN1JGG,['George Ezra'],Cassy O' (EP),186480,TRUE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.536121,0.870313,-4.521,0.039131,97.982,0.043885,2,0.305376,1,4,0.181804,Cassy O',0
Over the Creek,0RcezanNJwG8qOcvUuld4M,['George Ezra'],Cassy O' (EP),224480,FALSE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.573213,0.706945,-6.444,0.037347,93.992,0.099074,5,0.101277,1,4,0.37133,Over the Creek,0
Hadi O Zaman,0FPtwh4yT1fI1xgJjNk7wI,"['Nazan \xc3\x96ncel', 'Tarkan']",Bazı Şeyler,245280,FALSE,4li4dx5mFgZlMVeHlARBHP,2,0.757909,0.878961,-5.114,0.041586,110.03,0.152948,4,0.062593,0,4,0.906021,Hadi O Zaman,0
O Holy Night,0e4Gocjke0EsAINL5ET39S,['Weeping Willows'],Christmas Time Has Come,191733,FALSE,6f3he2xOHHHSZ0JVhTRIVj,1,0.255493,0.063275,-15.556,0.03487,167.298,0.954714,8,0.116544,1,3,0.112057,O Holy Night,0
O,77yuzxCS3csrgTPSW0pvyk,['Coldplay'],Ghost Stories,323480,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.23027,0.215657,-14.727,0.037643,92.022,0.910785,10,0.093372,1,5,0.062884,O,0
O Haleakala,7vnPM44NI3xZPsBMBdQV5s,['Trevor Hall'],Chapter Of The Forest,354498,FALSE,3RMHexittaAZkf8zukkZB8,1,0.374443,0.438723,-12.594,0.029409,169.981,0.829307,9,0.103519,1,4,0.25448,O Haleakala,0
Baby-O,3oz0NVFU9ILN3a7wnJ3RbT,['Dean Martin'],The Essential Dean Martin,178573,FALSE,49e4v89VmlDcFCMyDv9wQ9,1,0.385681,0.347427,-13.151,0.037093,149.031,0.828596,6,0.272616,0,4,0.467081,Baby-O,0
Raver - Radio Edit,792RSlDmlOyMZbvrHnJHzn,"['Jens O.', 'Special D.']",Raver,175640,FALSE,1DDMrVXQt53FwOcxBQvjwh,2,0.728557,0.919521,-4.937,0.037448,144.986,0.014185,0,0.216525,1,4,0.612726,Raver (Radio Edit),0
Mia Megali Agapi,3dVIB9lRMtWdWxklInA5ro,['Giannis Ploutarhos'],O Anthropos Sou,218616,FALSE,152y903Cqyk9GVl6amOtuD,1,0.658864,0.869234,-5.343,0.077612,100.008,0.280979,10,0.105056,0,4,0.602576,Mia Megali Agapi,0
Vamos Beber (Joga o Copo Pro Alto),3qpj0CQMDOus6mui8qB7T5,"['Dennis DJ', 'Jo\xc3\xa3o Lucas & Marcelo', 'Ronaldinho Ga\xc3\xbacho']",Vamos Beber (Joga o Copo Pro Alto) - Single,169846,FALSE,6xlRSRMLgZbsSNd0BMobwy,3,0.79623,0.680754,-3.857,0.226947,129.961,0.196507,4,0.653636,1,4,0.866744,Vamos Beber (Joga o Copo Pro Alto),0
Hype - D!RTY AUD!O Remix,6ZMi8QkyQbCSbyuI877xmM,"['Deorro', 'ZooFunktion']",Hype (Remixes),271670,FALSE,6VD4UEUPvtsemqD3mmTqCR,2,0.595334,0.863806,-3.773,0.138849,149.99,0.006537,1,0.317397,1,4,0.229696,Hype (D!RTY AUD!O Remix),0
Limelight (feat. R O Z E S),6vBYLDvY6vMzHMknz56Ls3,"['Just A Gent', 'R O Z E S']",Limelight (feat. R O Z E S),211130,FALSE,1kwGj7uDO5WXVXtQLvGJr0,2,0.693536,0.739045,-2.078,0.07422,119.965,0.516591,8,0.128445,1,4,0.583448,Limelight (feat. R O Z E S),0
Walkin' Boss,6qOo5ulOMo1afciMYkw8cu,['Sam Amidon'],Lily-O,210573,FALSE,6TTJ0xLPPNDyv4bXyukzU4,1,0.557749,0.878893,-8.754,0.050166,114.058,0.579767,1,0.126545,0,4,0.310406,Walkin' Boss,0
Levanta e Anda,7d8sqXhIwIJltlGHL47ASh,['Emicida'],O Glorioso Retorno de Quem Nunca Esteve Aqui,150320,FALSE,2d9LRvQJnAXRijqIJDDs2K,1,0.615138,0.940302,-4.067,0.292486,89.882,0.073679,1,0.393474,0,4,0.808898,Levanta e Anda,0
Live Life - Radio Edit,5b6zXJzBlSdZ0c8Se1fsxV,"['Nick Double', ""Sam 'O Neall""]",Live Life,213585,FALSE,2HkNZQAOB2k6MJ7OiWXm4Y,2,0.550147,0.93424,-3.623,0.058366,127.988,0.014262,8,0.100923,1,4,0.122048,Live Life - Radio Edit,0
Coat of Armour,3IUEZsFIQv3QbE5K15SbJu,['George Ezra'],Cassy O' (EP),237680,FALSE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.388254,0.333301,-10.782,0.026562,79.05,0.72099,7,0.132604,1,4,0.238692,Coat of Armour,0
O (Reprise),1NleqQdTDGWJBk0bVxldab,['Coldplay'],A Sky Full Of Stars,97360,FALSE,4gzpq5DPGxSnKTe4SA8HAU,1,0.228003,0.319867,-12.006,0.028676,110.12,0.876956,10,0.119856,1,5,0.07764,O (Reprise),0
Sweet Child O' Mine,2HDTwGn4mA9pRC2hMSs7jW,['Jasmine Thompson'],Another Bundle of Tantrums,221356,FALSE,2TL8gYTNgD6nXkyuUdDrMg,1,0.64077,0.268951,-13.063,0.030368,112.904,0.858371,3,0.113004,1,4,0.366545,Sweet Child O' Mine,0
O helga natt,6djJ4z2ExNUE731jhEqDsc,['Sonja Ald\xc3\xa9n'],Jul i andlighetens rum,306973,FALSE,3XyHsKlvXenLURpECPEQOJ,1,0.30198,0.232886,-13.289,0.030455,163.933,0.71294,5,0.116831,1,3,0.129173,O helga natt,0
O Little Light,26FYsZG2WAl1dacesTsxTr,['Hiss Golden Messenger'],Bad Debt,253236,FALSE,37eqxl8DyLd5sQN54wYJbE,1,0.70186,0.241816,-11.161,0.033867,127.21,0.83847,6,0.08909,1,4,0.347772,O Little Light,0
Åren går o tiden lider,5DtUIavdly3bhh30OD2wOJ,['Euskefeurat'],Sånger från Hotaheiti,189909,FALSE,3XHatvGN7740pLPHUVgwA6,1,0.610883,0.910653,-7.816,0.115794,140.209,0.411795,4,0.363327,1,4,0.706239,Åren går o tiden lider,0
Cassy O',24fXShNbufmThxBTWWPfO1,['George Ezra'],Wanted On Voyage,184133,TRUE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.536121,0.870313,-4.521,0.039131,97.982,0.043885,2,0.305376,1,4,0.181804,Cassy O',0
Dragostea Din Tei - Dj Ross Radio Remix,78YSU1nbgB1Ziw401LlgMS,['O-Zone'],Hands Up!,255128,FALSE,5M5PjPSiKeXynM6Ohu350r,1,0.643208,0.973582,-3.818,0.034257,136.99,0.056921,2,0.21903,1,4,0.909449,Dragostea Din Tei (DJ Ross Radio RMX),0
Tills den sista apan vaknar,3tk0oJVxPOA6rAhTTpAez3,"['Wake Up Records', 'O-Hund']",Wake Up Records,267612,FALSE,37C6wiNQp8RyPoebtxCvkX,2,0.493127,0.868377,-4.539,0.095311,77.055,0.028188,2,0.059172,1,4,0.388273,Tills Den Sista Apan Vaknar,0
Segue o Som,2EYilkg1F79h8ch4f4Csii,['Vanessa Da Mata'],Segue o Som,200960,FALSE,57pVvBwa3ZCR9LsVlkLXj7,1,0.777688,0.516743,-8.713,0.031345,92.013,0.17109,6,0.086713,0,4,0.691003,Segue o Som,0
Girlie 'O' Remix,1aj6wMbUFHqnt5k6yVi34m,"['Patoranking feat. Tiwa Savage', 'Pato Ranking']",Girlie 'O' Remix,235514,FALSE,7AV4NB11YbVRolNZclpaIb,2,0.708001,0.792768,-6.077,0.051142,106.477,0.297562,6,0.110138,1,4,0.800301,Girlie O (Remix) [feat. Tiwa Savage],0
Klart o Betalt med Griljonären & Psykiska Krafter,0iCJPjJpK5fEGMScrDZRoy,"['Gonza-Ra', 'Griljon\xc3\xa4ren', 'Psykiska Krafter']",Lavinfara,201933,FALSE,6DZhVexktMVoYvr3p7OlcV,3,0.697318,0.668801,-5.771,0.085916,124.067,0.571504,4,0.099752,1,4,0.423,Klart o Betalt med Griljona¨ren & Psykiska Krafter,0
Man-O-To - Edit,5h0MKwVieXzzrpvUB6T6P6,['NU'],Armada Sunset (Unmixed),225420,FALSE,2yN2Zdj38v2IYQdosx0cPj,1,0.801447,0.283869,-12.248,0.138781,107.005,0.914695,7,0.107496,0,4,0.189855,Man-O-To - Edit,0
O Father O Satan O Sun!,3l8GurMeK2P1ZvN0cm8xqA,['Behemoth'],The Satanist,433440,FALSE,1MK0sGeyTNkbefYGj673e9,1,0.255851,0.922237,-4.125,0.065725,83.929,0.000371,1,0.153053,1,4,0.193317,O Father O Satan O Sun!,0
I Like That - Edit,3z9wbp21W0mYX0Z42MfyPs,['Jens O.'],Bass Power 15,157709,FALSE,1DDMrVXQt53FwOcxBQvjwh,1,0.621957,0.979551,-3.439,0.108964,140.051,0.009146,11,0.330933,0,4,0.253098,I Like That,0
Som en ö - Live i Gävle Konserthus,2DTOgFs5kjJdDcUS3eotA3,['Pernilla Andersson'],Pernilla Andersson & Gävle Symfoniorkester under ledning av Hans Ek,265586,FALSE,1muQ9itiu5KB1WiqehGoSy,1,0.291547,0.407704,-11.687,0.043531,87.382,0.644473,10,0.687221,1,4,0.187556,Som en ö (Live i Gävle Konserthus),0
Lighters to the Moonlight - Original Mix,1oooRSbasXFgirQZh2YiRC,"['Specimen-A', 'Sporty-O']",Across The Pond,194000,FALSE,5i7tNpMiR76WJGclXaBhT0,2,0.652094,0.862007,-5.113,0.039642,139.989,0.007063,4,0.263557,0,4,0.4963,Lighters to the Moonlight (Original Mix),0
Tjära o fjädrar,1hsgNxOgZuUgs2SYsjfjTS,['Euskefeurat'],Sånger från Hotaheiti,214826,FALSE,3XHatvGN7740pLPHUVgwA6,1,0.640789,0.828311,-8.41,0.056097,110.638,0.205489,0,0.079161,1,3,0.894207,Tjära o fjädrar,0
I Like That - Edit,1udSRSAi4w3CYxMTjPqWGf,['Jens O.'],I Like That,157709,FALSE,1DDMrVXQt53FwOcxBQvjwh,1,0.621957,0.979551,-3.439,0.108964,140.051,0.009146,11,0.330933,0,4,0.253098,I Like That,0
Visan ö,7AehXf4RSTtbNJATIOUAll,['Sven-Bertil Taube'],Hommage,148546,FALSE,7Gl6zw4YYJQ1CAgs7oEBPY,1,0.34312,0.156711,-15.62,0.032158,110.186,0.960354,10,0.108196,1,4,0.236734,Visan ö,0
Get Lonely with Me,2xUIK8A0TX0Xno5GnSy2PJ,['George Ezra'],Cassy O' (EP),183786,FALSE,2ysnwxxNtSgbb9t1m2Ur4j,1,0.534078,0.855242,-6.119,0.04192,93.011,0.001547,5,0.107464,0,4,0.501981,Get Lonely with Me,0
Liten vaggvisa (Sov alla),3TpxIW6dIPqc8jx5s1VgxT,['Cookies n Beans'],Barnkammarboken - Alla Sånger,144026,FALSE,28m4h6ofnM9e1gCnUSF3qk,1,0.412622,0.443887,-8.003,0.023447,92.943,0.76994,9,0.214704,1,3,0.209012,Liten vaggvisa (Sov alla),0
Pappa Kom Hem,3Ac2xTIEudapqeOKzeUPjG,"['Cleo', 'Kristin Amparo', 'Broke n Tipsy']",Vem E Han,261984,FALSE,1SwDFc5jX708XR3XtzLrRs,3,0.401518,0.543877,-11.536,0.255492,96.533,0.576855,8,0.116309,0,4,0.446641,Pappa Kom Hem,0
Ghosts ‘n’ Stuff - NERO Remix,0iTzJzy5qBL4NaEDyi1HMK,"['deadmau5', 'Rob Swire']",5 years of mau5,415567,FALSE,2CIMQHirSU0MQqyYHq0eOx,2,0.478224,0.480861,-7.61,0.045565,139.938,0.00023,3,0.073161,1,4,0.058449,Ghosts 'n' Stuff (Nero Remix) (Feat. Rob Swire),0
Tokyo By Night - Axwell Remix,1I0YlpG6MJyN0qH6y52KBD,"['Hook N Sling', 'Karin Park']",Tokyo By Night,333680,FALSE,3iN9k8uvm4WrgdlOigOH8D,2,0.660066,0.927886,-4.677,0.084799,127.976,0.004737,7,0.080169,0,4,0.39296,Tokyo By Night - Axwell Remix,0
Cafe Del Mar - Three 'N' One Radio Edit,6ZfzbvseI7sxis7uFUEAHx,['Energy 52'],A State of Trance 650 - New Horizons (Unmixed),230613,FALSE,0sElgscu7tp38PM1MtsUz7,1,0.59313,0.956341,-9.53,0.066807,132.992,0.052752,5,0.043757,0,4,0.250392,Cafe Del Mar (Three N One Radio Mix),0
Hot N*gga,19gEmPjfqSZT0ulDRfjl0m,['Bobby Shmurda'],Hot N*gga,194561,TRUE,34Y0ldeyUv7jBvukWOGASO,1,0.858448,0.492854,-7.627,0.419799,83.983,0.047089,9,0.060588,1,4,0.176046,Hot N*gga,0
Redbull N Vodka,2qojsw4Ox35XbCwuO98ruo,['Jack Moy & Gl\xc3\xb6den'],Charlies Bird,188773,FALSE,58tNZRHNf5ScIAo7zBZDbU,1,0.705263,0.595669,-7.565,0.03038,104.98,0.049151,11,0.103631,0,4,0.482893,Redbull N Vodka,0
Let Me Tell You Something,4W3XIyHvnFGxUUe1sbUffS,"['Grandtheft & Keys N Krates', 'Grandtheft', 'Keys N Krates']",Keep It 100,184235,FALSE,4C7Jub0HKSYe6F1wsB8eTf,3,0.803909,0.815948,-3.946,0.094027,170.026,0.003617,5,0.056114,1,4,0.781377,Let Me Tell You Something,0
Härute,7Mo9OQBzE5Hl0CEsRmZ0Yz,"['Stress', 'Kakka', '24K', 'N', 'Crippa']",Playlist 2,245800,FALSE,2vJo3bWY09MoK1QrRZD1wf,5,0.526295,0.680485,-8.195,0.40178,76.066,0.169294,7,0.08068,0,4,0.440756,Härute,0
She's In A Rock 'n' Roll Band,19qMjXiPwEfVmzKAk0xd06,['Doug Seegers'],Going Down To The River,209786,FALSE,2WO6GcXH1rWwzge9wOnuxm,1,0.536173,0.833336,-6.687,0.072724,131.98,0.150727,9,0.228119,0,4,0.548468,She's In A Rock 'n' Roll Band,0
Din soldat - Broke 'n Tipsy Remix,0cCZcb7CVgbcOq2gxDyk85,"['Albin', 'Kristin Amparo']",Din soldat (Remixes),264480,FALSE,6IfZesOI3vKCZy8pjzVknj,2,0.798154,0.809525,-5.246,0.127114,129.983,0.009465,6,0.320931,1,4,0.433431,Din soldat featuring Kristin Amparo (Broke 'n Tipsy Remix),0
Sthlm stad - Remix,53fieTqqcNsIylcnKSKP5f,"['Stress', 'Abidaz', 'Denz', 'Bynblock', 'Sebbe Staxx', 'N', 'Firat Alby', 'Chris Mhina']",Sthlm stad (Remix),259232,FALSE,2vJo3bWY09MoK1QrRZD1wf,8,0.611832,0.805751,-3.761,0.236811,141.882,0.248613,1,0.279237,1,4,0.566372,Sthlm stad (feat.Abidaz/Denz/Bynblock/Sebbe Staxx/N/Firat Alby/Chris Mhina) [Remix],0
Karma (Hardline),2jfJF8GpaLGLWWTFwIFCgX,['Jamie N Commons'],Karma (Hardline),250053,FALSE,2FsZnS8gQ8jG1HGnPYNlm9,1,0.599776,0.749273,-3.937,0.054794,135.935,0.03029,0,0.113702,1,4,0.44803,Karma (Hardline),0
Covered N Money,73pbvYLtPlT6frmLHAmPV8,['Future'],Honest,215506,TRUE,1RyvyyTE3xzB2ZywiAwp0i,1,0.785696,0.697943,-4.215,0.045075,125.043,0.029916,2,0.094206,1,4,0.153954,Covered N Money,0
Pills N Potions,0nnRUsgfm4uQUYTCIH9NZy,['Nicki Minaj'],The Pinkprint (International Deluxe Explicit),268000,TRUE,0hCNtLu0JehylgoiP8L4Gh,1,0.389994,0.58011,-8.035,0.152868,82.323,0.009163,7,0.050421,1,4,0.230746,Pills N Potions,0
Momentum - Original Mix,7ADhLqbwJOnDzGjbyatrI2,['Hook N Sling'],Momentum,277500,FALSE,3iN9k8uvm4WrgdlOigOH8D,1,0.580269,0.936241,-3.571,0.040225,127.981,0.000754,1,0.084022,0,4,0.273097,Momentum - Original Mix,0
Ghosts 'n' Stuff,4hoLGu75HMgNzt2QTgfowe,"['deadmau5', 'Rob Swire']",5 years of mau5,328253,FALSE,2CIMQHirSU0MQqyYHq0eOx,2,0.616127,0.621196,-6.939,0.124963,127.978,5.20E-05,5,0.160408,0,4,0.461094,Ghosts 'n' Stuff,0
Always N Forever,31fLslS3QRCSKwTJ3RiMSW,['The Orwells'],Disgraceland,161613,FALSE,7ia4FaCVsbXvhVwagCJk7l,1,0.450535,0.901544,-3.781,0.039806,143.045,0.13435,4,0.312365,1,4,0.390519,Always N Forever,0
Sex Love Rock N Roll (SLR) - Feat. Tpain (Radio Edit),0cPFaUoMfcXqHt6Swc102O,"['Arash', 'T-Pain']",Sex Love Rock N Roll (SLR),180613,FALSE,7hQmAXAzWI6D350VTgkKTG,2,0.669917,0.963573,-1.811,0.042201,132.008,0.110256,11,0.278661,1,4,0.923243,Sex Love Rock N Roll (SLR) - Radio Edit,0
Liten vaggvisa (Sov alla),2tAxDwr6Joj7nbpSCfzSJr,['Cookies n Beans'],Våra barns godnattsånger - älskade godnattvisor för alla barn,144026,FALSE,28m4h6ofnM9e1gCnUSF3qk,1,0.412622,0.443887,-8.003,0.023447,92.943,0.76994,9,0.214704,1,3,0.209012,Liten vaggvisa (Sov alla),0
Vem E Han,0NqcFphBRDxAXmlkRGHPDz,"['Cleo', 'Kristin Amparo', 'Broke n Tipsy']",Vem E Han,178391,FALSE,1SwDFc5jX708XR3XtzLrRs,3,0.604642,0.754739,-6.652,0.379821,90.913,0.037366,11,0.105732,1,4,0.438796,Vem E Han,0
Ghosts 'n' Stuff - Chuckie Remix,2sXNZDQYXjAcmriH1fvDK3,"['deadmau5', 'Rob Swire']",5 years of mau5,361956,FALSE,2CIMQHirSU0MQqyYHq0eOx,2,0.751082,0.869467,-4.104,0.069875,128.002,0.002898,8,0.061825,1,4,0.128755,Ghosts 'n' Stuff (Chuckie Remix),0
Hot N*gga,6gK0tRpmvPiiYY8YHnbtpf,['Bobby Shmurda'],Shmurda She Wrote,194146,TRUE,34Y0ldeyUv7jBvukWOGASO,1,0.858448,0.492854,-7.627,0.419799,83.983,0.047089,9,0.060588,1,4,0.176046,Hot N*gga,0
Tokyo By Night - Axwell Remix Edit,2CdAGsr6zGuPA9gy1JzJWd,"['Hook N Sling', 'Karin Park']",Tokyo By Night,188940,FALSE,3iN9k8uvm4WrgdlOigOH8D,2,0.533712,0.83401,-3.852,0.079407,128.005,0.068205,7,0.396346,0,4,0.263873,Tokyo By Night,0
Hot N*gga,7oUtP2A3ZK9toyPtW5i2tm,['Ace Hood'],Body Bag 3 (Beast Mix),140066,TRUE,31HjiqargV4NAw4GZqUale,1,0.56351,0.640904,-5.184,0.389892,79.005,0.078037,2,0.054262,1,4,0.181972,Hot N*gga,0
Fire N Gold,6iP9VNwHnNIPNUa13oExvX,['Bea Miller'],Young Blood,211866,FALSE,1o2NpYGqHiCq7FoiYdyd1x,1,0.543574,0.860495,-5.496,0.042997,143.994,0.005044,6,0.327362,1,4,0.345549,Fire N Gold,0
Jungle - Remix,3CqVYchL88Qgtvpa1N24Aa,"['X Ambassadors', 'Jamie N Commons', 'JAY Z']",Jungle (Remix),207613,FALSE,3NPpFNZtSTHheNBaWC82rB,3,0.417844,0.787084,-4.018,0.281874,78.3,0.004208,2,0.264394,1,4,0.28844,Jungle featuring JAY Z (Remix),0
Up 'N Away - Video Edit,1Jb9SZDqMN5Zyxiwy6eiEA,['ItaloBrothers'],Up 'N Away,187253,FALSE,5nkYRuiIHg2xXHFC8bfosJ,1,0.622997,0.871202,-3.485,0.058466,128.067,0.039249,1,0.074605,0,4,0.559553,Up 'n Away (Video Edit),0
Dance for Me,3WrIQBhr1HaE6QwfMVgtzu,['Ruff-N-Smooth'],Singles Collection,274938,FALSE,4KSIIR6dY7MPuq5WRWfS56,1,0.822508,0.880861,-3.497,0.052891,112.011,0.129356,7,0.105372,0,4,0.936395,Dance for Me,0
Are We Faded - Original Mix,3P5CkJ2Hivngpn3e0Qp69S,['Keys N Krates'],Are We Faded,173791,FALSE,6c1pBXHYjFcGQQNO5MMsdd,1,0.617596,0.906647,-6.637,0.330351,79.018,0.081412,5,0.101252,0,4,0.280796,Are We Faded (Original Mix),0
Jungle,1puJlKuYGH58SAFgXREUpE,"['X Ambassadors', 'Jamie N Commons']",The Reason EP,189320,FALSE,3NPpFNZtSTHheNBaWC82rB,2,0.372625,0.721654,-5.83,0.086324,78.079,0.000995,2,0.385632,1,4,0.206132,Jungle,0
Are We Faded - Original Mix,0doL8UdmZxXLsPro7TgRMH,['Keys N Krates'],Every Nite EP,173791,FALSE,6c1pBXHYjFcGQQNO5MMsdd,1,0.617596,0.906647,-6.637,0.330351,79.018,0.081412,5,0.101252,0,4,0.280796,Are We Faded (Original Mix),0
Keep It 100,0acDuvqkxNGBstX5FrbbO0,"['Grandtheft & Keys N Krates', 'Grandtheft', 'Keys N Krates']",Keep It 100,214137,FALSE,4C7Jub0HKSYe6F1wsB8eTf,3,0.618697,0.945778,-3.45,0.239582,164.04,0.005848,1,0.281049,1,4,0.428146,Keep It 100,0
Tagga Ner,0QMiOuzwXodfmDGAxqrBBH,"['Cleo', 'Kristin Amparo', 'Broke n Tipsy', 'Dirty Jens']",Vem E Han,230142,FALSE,1SwDFc5jX708XR3XtzLrRs,4,0.653439,0.807266,-6.078,0.327379,92.643,0.008418,10,0.066602,0,4,0.463379,Tagga Ner,0
Really Be (Smokin N Drinkin),6zHKqCNHAZlsGkNbJJrA4G,"['YG', 'Kendrick Lamar']",My Krazy Life (Deluxe),310880,TRUE,0A0FS04o6zMoto8OKPsDwY,2,0.765822,0.53971,-8.511,0.428938,146.033,0.005905,4,0.672697,0,4,0.679669,Really Be (Smokin N Drinkin),0
"Literally I Can't (feat. Redfoo, Lil Jon & Enertia McFly)",4Gw1FlfLUWLcZHZWXqQQyF,"['Play-N-Skillz', 'Redfoo', 'Lil Jon', 'Enertia McFly']","Literally I Can't (feat. Redfoo, Lil Jon & Enertia McFly)",238168,TRUE,7MP4jhYmFEgb0AtiOkw55s,4,0.775589,0.942091,-0.691,0.149734,130.04,0.068964,10,0.11284,1,4,0.643656,"Literally I Can't (feat. Redfoo, Lil Jon & Enertia McFly)",0
Saturdays = Celebration,5RCMH87c3jygGIXvFrJzMU,"['Big K.R.I.T.', 'Jamie N Commons']",Cadillactica (Deluxe),254306,FALSE,0CKa42Jqrc9fSFbDjePaXP,2,0.544367,0.639837,-7.272,0.151648,92.42,0.349109,2,0.157964,1,4,0.167934,Saturdays = Celebration featuring Jamie N Commons,0
Do It Now,5EArezFgSG8caxrV6Lzs5z,['Mashd N Kutcher'],Do It Now,166942,FALSE,0G5lZVxoMwoY8oV6zR8E7k,1,0.87029,0.986226,-3.969,0.050249,128.021,0.003576,5,0.052768,1,4,0.847367,Do It Now,0
